Node,Betweenness
929,0.0008566055349923836
8792,0.0008564378156626067
106144,0.0008560108092206919
42413,0.0008533490546985202
6495,0.0008498111714250486
908,0.0008467237192201924
77328,0.0008421744209654205
482709,0.0008242123168658924
44013,0.0008156844881531257
7916,0.0008147959803135698
4571,0.0008059899473179974
21473,0.000804216907860688
808,0.0007993246356746824
1432,0.0007870607542603856
663571,0.0007814234894850874
21066,0.0007708158582052984
20688,0.0007696262128285864
2423,0.0007627415968829309
2539,0.0007535931271599973
826,0.0007426824109368297
832,0.0007201861166925634
1270,0.0006906674605907021
1274,0.0006743729452844053
723,0.0006674903397805141
20484,0.0006626034919660958
105478,0.0006603616533427853
1183,0.0006519354607444171
3425,0.0006350327994123561
188937,0.000633561703022323
11867,0.0006249768020637298
29580,0.0006244994237647565
2609,0.0006164350813701397
11932,0.0006156273180875311
6425,0.0006021420581148035
7864,0.0005899579092379771
7887,0.0005884454294263313
104684,0.0005776450559013697
2783,0.000571991379510379
2811,0.0005691054579247211
19989,0.0005606257215222273
884,0.0005560787150005799
11850,0.0005544307567875799
2364,0.0005532462440177434
906,0.0005455416907058119
5038,0.000538821390897375
27837,0.0005170849191617262
27815,0.0004938112459012125
1820,0.00048287560114203574
688,0.0004760378542275128
1260,0.00046803445265040705
668140,0.00042685780250654364
94027,0.0004195588211718446
2674,0.0004120659019812885
6405,0.0004003217075319642
104541,0.0003985724214839216
20495,0.00039383097867691443
952,0.0003927273149899265
18055,0.0003905879362757726
1227,0.0003726006288225686
492,0.00037174118637345874
4697,0.00037114741423843517
848,0.00034730857807858885
14703,0.0003332910561655767
93931,0.00032049526788532976
407,0.0003191506442398854
27802,0.0003130819540301593
115674,0.000288220566419409
94,0.00028602550859167515
20088,0.00028068306715915654
90523,0.00026157559621768205
115241,0.00023252085501749333
22,0.00022507178793238858
10420,0.00022424282513700672
957,0.00021703378035662217
24804,0.00020133917616637533
20790,0.0001704376415161922
34,0.00016956134775196794
108624,0.00016075201452913382
166706,0.00015003974666114017
663606,0.0001394229222315855
4936,0.00013641637688383533
663931,0.00010012151905750344
18859,9.360238283036444e-05
1245,7.668676971266617e-05
168,4.887739609932551e-05
27544,3.855808146304466e-05
37399,2.5889859563626703e-05
65732,0.0
204,0.0
207,0.0
208,0.0
209,0.0
655568,0.0
213,0.0
214,0.0
655575,0.0
217,0.0
220,0.0
753885,0.0
753886,0.0
655585,0.0
655586,0.0
225,0.0
228,0.0
32998,0.0
230,0.0
753896,0.0
234,0.0
131310,0.0
242,0.0
248,0.0
33016,0.0
655616,0.0
256,0.0
260,0.0
33033,0.0
655625,0.0
267,0.0
269,0.0
271,0.0
688400,0.0
276,0.0
655638,0.0
491804,0.0
289,0.0
291,0.0
131365,0.0
297,0.0
33067,0.0
302,0.0
305,0.0
312,0.0
314,0.0
315,0.0
317,0.0
318,0.0
65858,0.0
131394,0.0
131395,0.0
329,0.0
331,0.0
65869,0.0
336,0.0
337,0.0
347,0.0
349,0.0
721245,0.0
351,0.0
352,0.0
295269,0.0
33130,0.0
365,0.0
376,0.0
377,0.0
164221,0.0
385,0.0
386,0.0
388,0.0
390,0.0
391,0.0
392,0.0
33165,0.0
397,0.0
403,0.0
406,0.0
409,0.0
412,0.0
295327,0.0
164263,0.0
65960,0.0
688553,0.0
430,0.0
197041,0.0
435,0.0
328123,0.0
446,0.0
448,0.0
452,0.0
453,0.0
461,0.0
462,0.0
98769,0.0
466,0.0
393688,0.0
557532,0.0
66014,0.0
481,0.0
66017,0.0
482,0.0
197092,0.0
66022,0.0
328167,0.0
487,0.0
489,0.0
197094,0.0
688621,0.0
495,0.0
655861,0.0
131575,0.0
655869,0.0
511,0.0
512,0.0
514,0.0
515,0.0
519,0.0
164365,0.0
528,0.0
131600,0.0
531,0.0
655888,0.0
534,0.0
655897,0.0
538,0.0
540,0.0
655901,0.0
655903,0.0
1049123,0.0
556,0.0
559,0.0
655920,0.0
655922,0.0
98869,0.0
655932,0.0
655933,0.0
572,0.0
655941,0.0
655943,0.0
584,0.0
655945,0.0
655948,0.0
131660,0.0
593,0.0
655966,0.0
608,0.0
655968,0.0
655973,0.0
618,0.0
164465,0.0
33393,0.0
631,0.0
655993,0.0
635,0.0
230014,0.0
164478,0.0
640,0.0
642,0.0
230020,0.0
647,0.0
650,0.0
230029,0.0
654,0.0
675,0.0
676,0.0
230053,0.0
1082021,0.0
164518,0.0
66218,0.0
33456,0.0
691,0.0
656057,0.0
702,0.0
704,0.0
33473,0.0
706,0.0
707,0.0
708,0.0
656069,0.0
710,0.0
711,0.0
656072,0.0
713,0.0
705,0.0
717,0.0
718,0.0
719,0.0
720,0.0
656079,0.0
722,0.0
656084,0.0
131800,0.0
729,0.0
728,0.0
732,0.0
656093,0.0
733,0.0
99036,0.0
731,0.0
741,0.0
164582,0.0
745,0.0
721645,0.0
131826,0.0
656116,0.0
762,0.0
656125,0.0
164606,0.0
33538,0.0
771,0.0
33542,0.0
776,0.0
33554,0.0
656148,0.0
131860,0.0
790,0.0
33560,0.0
793,0.0
794,0.0
33562,0.0
796,0.0
66333,0.0
164637,0.0
66335,0.0
797,0.0
801,0.0
804,0.0
33571,0.0
66343,0.0
66342,0.0
810,0.0
33576,0.0
813,0.0
814,0.0
1016622,0.0
66351,0.0
33582,0.0
816,0.0
33580,0.0
820,0.0
66350,0.0
822,0.0
823,0.0
66358,0.0
164665,0.0
33595,0.0
828,0.0
99130,0.0
830,0.0
33597,0.0
33596,0.0
834,0.0
33602,0.0
66371,0.0
656197,0.0
33606,0.0
839,0.0
840,0.0
66377,0.0
33607,0.0
262985,0.0
33605,0.0
656205,0.0
845,0.0
33613,0.0
847,0.0
850,0.0
851,0.0
33616,0.0
33621,0.0
846,0.0
849,0.0
33624,0.0
66392,0.0
33626,0.0
33627,0.0
859,0.0
656220,0.0
863,0.0
99167,0.0
33633,0.0
867,0.0
868,0.0
33636,0.0
873,0.0
874,0.0
263019,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
426875,0.0
891,0.0
754554,0.0
33655,0.0
66422,0.0
33663,0.0
66437,0.0
33670,0.0
903,0.0
33671,0.0
905,0.0
907,0.0
902,0.0
913,0.0
915,0.0
33685,0.0
919,0.0
920,0.0
33689,0.0
922,0.0
33691,0.0
33695,0.0
930,0.0
932,0.0
933,0.0
33699,0.0
33706,0.0
941,0.0
33708,0.0
943,0.0
33713,0.0
948,0.0
33718,0.0
951,0.0
955,0.0
958,0.0
963,0.0
66501,0.0
33742,0.0
33750,0.0
656343,0.0
33753,0.0
164830,0.0
990,0.0
656350,0.0
993,0.0
66530,0.0
998,0.0
33768,0.0
33773,0.0
1008,0.0
1009,0.0
1011,0.0
1012,0.0
33782,0.0
1015,0.0
33784,0.0
1017,0.0
1016,0.0
1019,0.0
33788,0.0
1021,0.0
656376,0.0
689148,0.0
1025,0.0
656389,0.0
66566,0.0
1030,0.0
656391,0.0
33801,0.0
33802,0.0
656394,0.0
1036,0.0
1039,0.0
1047,0.0
1049,0.0
1050,0.0
1053,0.0
33826,0.0
33827,0.0
1060,0.0
33832,0.0
656427,0.0
1069,0.0
656431,0.0
1071,0.0
1073,0.0
1075,0.0
1079,0.0
33850,0.0
1085,0.0
1087,0.0
1088,0.0
1089,0.0
1091,0.0
33861,0.0
1093,0.0
1016902,0.0
33865,0.0
1100,0.0
1102,0.0
1105,0.0
33877,0.0
1113,0.0
689251,0.0
1125,0.0
33894,0.0
33895,0.0
1082470,0.0
1128,0.0
33899,0.0
1131,0.0
1134,0.0
33902,0.0
1136,0.0
656497,0.0
656499,0.0
1139,0.0
230515,0.0
1142,0.0
656503,0.0
1145,0.0
33915,0.0
1148,0.0
99452,0.0
1150,0.0
1149,0.0
1151,0.0
1153,0.0
33917,0.0
33921,0.0
33919,0.0
1157,0.0
1160,0.0
33929,0.0
197771,0.0
1164,0.0
1082506,0.0
820366,0.0
33928,0.0
33937,0.0
197779,0.0
1172,0.0
197780,0.0
197776,0.0
1170,0.0
1176,0.0
1177,0.0
296085,0.0
1179,0.0
1180,0.0
99485,0.0
1182,0.0
66716,0.0
656542,0.0
1186,0.0
656547,0.0
1188,0.0
1189,0.0
230565,0.0
689325,0.0
263346,0.0
1203,0.0
1204,0.0
66738,0.0
1209,0.0
1211,0.0
787646,0.0
1219,0.0
1220,0.0
1221,0.0
459973,0.0
1225,0.0
1228,0.0
1229,0.0
1233,0.0
197844,0.0
1237,0.0
1240,0.0
1243,0.0
1244,0.0
1247,0.0
427231,0.0
1248,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1249,0.0
1255,0.0
1257,0.0
1258,0.0
1262,0.0
1263,0.0
1264,0.0
1268,0.0
1271,0.0
1273,0.0
1276,0.0
1283,0.0
1290,0.0
1295,0.0
1306,0.0
230683,0.0
1309,0.0
1312,0.0
132385,0.0
1314,0.0
1317,0.0
1320,0.0
66862,0.0
1333,0.0
1334,0.0
1335,0.0
99642,0.0
99647,0.0
1352,0.0
1355,0.0
1364,0.0
1365,0.0
1369,0.0
1375,0.0
99679,0.0
329060,0.0
1381,0.0
1382,0.0
329062,0.0
1385,0.0
1395,0.0
329075,0.0
1412,0.0
99716,0.0
1418,0.0
1419,0.0
132508,0.0
132510,0.0
1441,0.0
1443,0.0
132518,0.0
1447,0.0
787880,0.0
99751,0.0
1449,0.0
1451,0.0
66988,0.0
1455,0.0
1460,0.0
1462,0.0
99770,0.0
132539,0.0
1474,0.0
1481,0.0
198092,0.0
99791,0.0
1488,0.0
1017296,0.0
722387,0.0
99798,0.0
1495,0.0
1496,0.0
1499,0.0
1504,0.0
1505,0.0
1508,0.0
1511,0.0
99818,0.0
1523,0.0
1527,0.0
1529,0.0
1531,0.0
1539,0.0
1540,0.0
1542,0.0
132623,0.0
1557,0.0
263712,0.0
132646,0.0
1575,0.0
1581,0.0
1584,0.0
1585,0.0
1586,0.0
1588,0.0
230965,0.0
1593,0.0
1594,0.0
1596,0.0
722494,0.0
1601,0.0
1602,0.0
1605,0.0
1613,0.0
230994,0.0
1625,0.0
1629,0.0
1632,0.0
1636,0.0
1643,0.0
1650,0.0
1657,0.0
1658,0.0
1662,0.0
1665,0.0
1667,0.0
1668,0.0
1673,0.0
231051,0.0
1680,0.0
132760,0.0
1689,0.0
231066,0.0
1691,0.0
296609,0.0
1704,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
132780,0.0
1711,0.0
1716,0.0
1732,0.0
1736,0.0
1742,0.0
100046,0.0
100050,0.0
722646,0.0
1751,0.0
722647,0.0
1752,0.0
722648,0.0
1764,0.0
1765,0.0
231143,0.0
1768,0.0
1774,0.0
1780,0.0
1782,0.0
198391,0.0
1785,0.0
460540,0.0
1790,0.0
296703,0.0
1794,0.0
1795,0.0
100100,0.0
1797,0.0
1798,0.0
1802,0.0
1807,0.0
1811,0.0
1812,0.0
1815,0.0
1816,0.0
100120,0.0
100118,0.0
132892,0.0
1821,0.0
100128,0.0
100126,0.0
100127,0.0
1829,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1837,0.0
1838,0.0
100141,0.0
1840,0.0
231217,0.0
1842,0.0
231216,0.0
1844,0.0
1843,0.0
1847,0.0
1848,0.0
1849,0.0
100154,0.0
1851,0.0
755515,0.0
1854,0.0
100160,0.0
1857,0.0
1859,0.0
1861,0.0
100166,0.0
1864,0.0
132936,0.0
1866,0.0
1867,0.0
100172,0.0
1868,0.0
100174,0.0
1871,0.0
1872,0.0
100177,0.0
1869,0.0
1879,0.0
100183,0.0
1881,0.0
132955,0.0
1884,0.0
100188,0.0
1886,0.0
1887,0.0
1888,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
100198,0.0
1896,0.0
1897,0.0
1898,0.0
67435,0.0
1900,0.0
1902,0.0
67439,0.0
1904,0.0
67441,0.0
1909,0.0
132982,0.0
1912,0.0
67447,0.0
1916,0.0
1918,0.0
132991,0.0
1922,0.0
1923,0.0
100227,0.0
1926,0.0
1928,0.0
1933,0.0
1934,0.0
1936,0.0
1938,0.0
165784,0.0
1945,0.0
1948,0.0
198556,0.0
1964,0.0
100271,0.0
1968,0.0
1969,0.0
1970,0.0
133045,0.0
1974,0.0
1984,0.0
1986,0.0
231363,0.0
1987,0.0
231365,0.0
1988,0.0
1992,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
133075,0.0
133081,0.0
2014,0.0
133096,0.0
2027,0.0
2032,0.0
2033,0.0
100338,0.0
2038,0.0
2047,0.0
67584,0.0
2050,0.0
264194,0.0
264195,0.0
133125,0.0
100356,0.0
2057,0.0
2058,0.0
2059,0.0
264204,0.0
264202,0.0
264203,0.0
2063,0.0
2060,0.0
264207,0.0
2076,0.0
2077,0.0
231454,0.0
100385,0.0
2086,0.0
2088,0.0
67624,0.0
2090,0.0
2096,0.0
2100,0.0
2106,0.0
2108,0.0
100415,0.0
133186,0.0
2115,0.0
100420,0.0
231490,0.0
2118,0.0
2119,0.0
2123,0.0
2124,0.0
2127,0.0
657488,0.0
2132,0.0
67668,0.0
34902,0.0
2135,0.0
2136,0.0
198748,0.0
2148,0.0
165990,0.0
2150,0.0
2153,0.0
2154,0.0
133227,0.0
2162,0.0
2163,0.0
2164,0.0
2167,0.0
2175,0.0
166022,0.0
100487,0.0
2186,0.0
100490,0.0
67730,0.0
2195,0.0
2197,0.0
755861,0.0
67735,0.0
2206,0.0
67743,0.0
67742,0.0
2209,0.0
2214,0.0
67753,0.0
2222,0.0
2223,0.0
2224,0.0
2227,0.0
2228,0.0
67768,0.0
2233,0.0
2234,0.0
2235,0.0
2238,0.0
2239,0.0
2241,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
35017,0.0
2250,0.0
198859,0.0
2251,0.0
2252,0.0
2255,0.0
2266,0.0
2280,0.0
2286,0.0
2294,0.0
2300,0.0
2301,0.0
2307,0.0
1083652,0.0
2308,0.0
166148,0.0
2311,0.0
2313,0.0
2314,0.0
67850,0.0
2316,0.0
133390,0.0
2319,0.0
2318,0.0
67861,0.0
2332,0.0
2334,0.0
166182,0.0
2345,0.0
2347,0.0
2349,0.0
2350,0.0
2356,0.0
2357,0.0
2361,0.0
2367,0.0
2368,0.0
2372,0.0
2374,0.0
100678,0.0
100679,0.0
2377,0.0
2379,0.0
2383,0.0
2386,0.0
67923,0.0
67924,0.0
67926,0.0
133463,0.0
67930,0.0
2395,0.0
67932,0.0
67935,0.0
2400,0.0
2401,0.0
2406,0.0
2408,0.0
67948,0.0
67950,0.0
2417,0.0
2418,0.0
2420,0.0
133493,0.0
2424,0.0
2426,0.0
2428,0.0
2429,0.0
67965,0.0
2432,0.0
2434,0.0
1018242,0.0
100741,0.0
67974,0.0
231820,0.0
2445,0.0
67981,0.0
100748,0.0
100752,0.0
2449,0.0
2451,0.0
2455,0.0
100761,0.0
100762,0.0
2459,0.0
2463,0.0
2465,0.0
100769,0.0
133537,0.0
100772,0.0
68005,0.0
100774,0.0
2471,0.0
2473,0.0
100779,0.0
68011,0.0
2480,0.0
68016,0.0
2484,0.0
2485,0.0
68023,0.0
166329,0.0
68025,0.0
100795,0.0
133564,0.0
68028,0.0
68029,0.0
68031,0.0
100796,0.0
2497,0.0
2498,0.0
100801,0.0
2500,0.0
68037,0.0
2501,0.0
100804,0.0
2504,0.0
2496,0.0
68044,0.0
2511,0.0
2512,0.0
35281,0.0
2514,0.0
68052,0.0
2516,0.0
100822,0.0
2520,0.0
2521,0.0
104707,0.0
35291,0.0
68060,0.0
2523,0.0
2528,0.0
2529,0.0
100837,0.0
1018341,0.0
2535,0.0
2540,0.0
1018350,0.0
35314,0.0
2553,0.0
2558,0.0
2562,0.0
264706,0.0
2564,0.0
2567,0.0
100872,0.0
2570,0.0
2575,0.0
2577,0.0
100882,0.0
2583,0.0
2585,0.0
68125,0.0
2595,0.0
2600,0.0
199209,0.0
2601,0.0
2603,0.0
2604,0.0
2606,0.0
2607,0.0
2608,0.0
35378,0.0
2614,0.0
2615,0.0
2618,0.0
100925,0.0
2626,0.0
100931,0.0
35397,0.0
2630,0.0
2637,0.0
2638,0.0
68176,0.0
232019,0.0
100949,0.0
2649,0.0
2654,0.0
100959,0.0
2659,0.0
2661,0.0
2662,0.0
35430,0.0
68200,0.0
2665,0.0
2666,0.0
68197,0.0
2668,0.0
2670,0.0
35440,0.0
2676,0.0
2677,0.0
232054,0.0
2679,0.0
2678,0.0
133754,0.0
35452,0.0
2684,0.0
2690,0.0
264834,0.0
2691,0.0
2693,0.0
2694,0.0
2696,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
68237,0.0
68242,0.0
2708,0.0
2709,0.0
2712,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2720,0.0
2722,0.0
2723,0.0
68256,0.0
2725,0.0
2728,0.0
2732,0.0
2733,0.0
2735,0.0
101040,0.0
2738,0.0
2740,0.0
2742,0.0
2744,0.0
199359,0.0
35521,0.0
2754,0.0
166595,0.0
2755,0.0
133825,0.0
2758,0.0
35523,0.0
2762,0.0
2764,0.0
2765,0.0
133843,0.0
68308,0.0
2774,0.0
2775,0.0
2776,0.0
35546,0.0
2780,0.0
68316,0.0
1084127,0.0
101095,0.0
35566,0.0
297711,0.0
2809,0.0
2810,0.0
2815,0.0
2816,0.0
166656,0.0
2818,0.0
166657,0.0
166659,0.0
2821,0.0
2823,0.0
166663,0.0
2826,0.0
2835,0.0
2836,0.0
2838,0.0
2841,0.0
2845,0.0
166686,0.0
2847,0.0
2848,0.0
2851,0.0
101157,0.0
68389,0.0
166696,0.0
2856,0.0
166698,0.0
133937,0.0
101170,0.0
2865,0.0
2869,0.0
166708,0.0
199479,0.0
133948,0.0
166719,0.0
2880,0.0
2879,0.0
2881,0.0
199491,0.0
35652,0.0
35657,0.0
133963,0.0
2892,0.0
35661,0.0
166731,0.0
166738,0.0
2899,0.0
2901,0.0
2904,0.0
166747,0.0
35679,0.0
101218,0.0
35683,0.0
2917,0.0
166764,0.0
2925,0.0
2926,0.0
166768,0.0
2932,0.0
265077,0.0
101238,0.0
166775,0.0
2940,0.0
2944,0.0
101250,0.0
134021,0.0
35721,0.0
2954,0.0
134028,0.0
134033,0.0
2963,0.0
101268,0.0
2966,0.0
396185,0.0
1084313,0.0
232347,0.0
35739,0.0
2974,0.0
2975,0.0
134050,0.0
2979,0.0
2983,0.0
35753,0.0
134062,0.0
2994,0.0
35766,0.0
35772,0.0
134076,0.0
3006,0.0
35776,0.0
3009,0.0
3010,0.0
265155,0.0
1084356,0.0
134083,0.0
3016,0.0
3018,0.0
134095,0.0
3025,0.0
723922,0.0
723923,0.0
3026,0.0
134102,0.0
3035,0.0
232414,0.0
35813,0.0
134118,0.0
3047,0.0
35815,0.0
3049,0.0
134122,0.0
35816,0.0
3053,0.0
3054,0.0
134130,0.0
35826,0.0
3062,0.0
134134,0.0
691191,0.0
3065,0.0
3067,0.0
134142,0.0
3072,0.0
3081,0.0
101387,0.0
3086,0.0
3098,0.0
3101,0.0
3102,0.0
527391,0.0
3107,0.0
3113,0.0
265258,0.0
724013,0.0
3117,0.0
3120,0.0
3121,0.0
265266,0.0
265269,0.0
3127,0.0
35897,0.0
3129,0.0
265276,0.0
101443,0.0
3140,0.0
265285,0.0
265284,0.0
3139,0.0
35912,0.0
101448,0.0
265291,0.0
265294,0.0
3153,0.0
3155,0.0
3157,0.0
265302,0.0
3168,0.0
3169,0.0
167009,0.0
265315,0.0
3172,0.0
3173,0.0
35942,0.0
265316,0.0
101483,0.0
3180,0.0
3179,0.0
101487,0.0
101490,0.0
101493,0.0
3190,0.0
101496,0.0
3193,0.0
3194,0.0
3195,0.0
3192,0.0
3198,0.0
3207,0.0
3208,0.0
3209,0.0
3212,0.0
265356,0.0
494736,0.0
3216,0.0
3218,0.0
101522,0.0
3220,0.0
3221,0.0
3222,0.0
1051797,0.0
101529,0.0
3226,0.0
3228,0.0
101533,0.0
3230,0.0
3231,0.0
3232,0.0
3235,0.0
36006,0.0
3238,0.0
101546,0.0
101553,0.0
199861,0.0
1051833,0.0
101569,0.0
3266,0.0
101571,0.0
3268,0.0
101573,0.0
101575,0.0
101576,0.0
3278,0.0
101586,0.0
36064,0.0
101601,0.0
101604,0.0
36073,0.0
3306,0.0
3307,0.0
101611,0.0
658672,0.0
101620,0.0
36086,0.0
101624,0.0
101633,0.0
101634,0.0
3336,0.0
101640,0.0
3341,0.0
101647,0.0
101657,0.0
3356,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
36131,0.0
3364,0.0
101670,0.0
3371,0.0
3372,0.0
101678,0.0
167215,0.0
3376,0.0
101681,0.0
167218,0.0
691507,0.0
3385,0.0
757051,0.0
167227,0.0
3389,0.0
101696,0.0
101698,0.0
3395,0.0
101700,0.0
3400,0.0
3402,0.0
3403,0.0
3404,0.0
3406,0.0
3409,0.0
3411,0.0
3413,0.0
3415,0.0
101720,0.0
101722,0.0
3423,0.0
101728,0.0
3426,0.0
3428,0.0
3430,0.0
3433,0.0
3434,0.0
167275,0.0
3438,0.0
3439,0.0
101750,0.0
3447,0.0
3448,0.0
3451,0.0
298367,0.0
3458,0.0
3459,0.0
3460,0.0
331138,0.0
3462,0.0
3461,0.0
167306,0.0
101771,0.0
101772,0.0
36237,0.0
3468,0.0
3472,0.0
3474,0.0
101778,0.0
3475,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
101791,0.0
167327,0.0
101793,0.0
3490,0.0
3491,0.0
3492,0.0
101796,0.0
3494,0.0
3493,0.0
3497,0.0
3498,0.0
757162,0.0
36268,0.0
3501,0.0
36270,0.0
101802,0.0
3504,0.0
3506,0.0
3507,0.0
3509,0.0
101814,0.0
101813,0.0
3512,0.0
101818,0.0
3515,0.0
3516,0.0
3517,0.0
36284,0.0
3520,0.0
101825,0.0
101831,0.0
3527,0.0
3531,0.0
3534,0.0
3538,0.0
69075,0.0
3541,0.0
101846,0.0
3543,0.0
3544,0.0
396762,0.0
3547,0.0
36314,0.0
3549,0.0
3550,0.0
3552,0.0
101857,0.0
101858,0.0
3554,0.0
3558,0.0
3559,0.0
101862,0.0
101865,0.0
3561,0.0
822765,0.0
3565,0.0
101870,0.0
3569,0.0
101873,0.0
3578,0.0
3579,0.0
101884,0.0
101885,0.0
3582,0.0
101883,0.0
3584,0.0
200192,0.0
3590,0.0
36359,0.0
3598,0.0
101903,0.0
3601,0.0
3602,0.0
3603,0.0
3605,0.0
3607,0.0
101917,0.0
3614,0.0
101921,0.0
101922,0.0
3619,0.0
3617,0.0
101932,0.0
101934,0.0
